ID,SITEVISITID,METHOD,OBS_YEAR,REGION,REGION_NAME,ISLAND,ANALYSIS_SEC,ANALYSIS_YEAR,ANALYSIS_STRATA,SEC_NAME,SITE,DATE_,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,HABITAT_CODE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,VISIBILITY,nCounts,nReps,Acanthuridae,Apogonidae,Aulostomidae,Balistidae,Blenniidae,Bothidae,Caracanthidae,Carangidae,Carcharhinidae,Chaetodontidae,Cheilodactylidae,Cirrhitidae,Congridae,Diodontidae,Fistulariidae,Gobiidae,Holocentridae,Kuhliidae,Kyphosidae,Labridae,Lethrinidae,Lutjanidae,Malacanthidae,Microdesmidae,Monacanthidae,Mullidae,Muraenidae,Ophichthidae,Oplegnathidae,Ostraciidae,Pinguipedidae,Pomacanthidae,Pomacentridae,Priacanthidae,Ptereleotridae,Scaridae,Scorpaenidae,Serranidae,Synodontidae,Tetraodontidae,Zanclidae,UNKNOWN,INSTTotFish,SharkJackRayTunaBarra,INSTTotFishMinusSJRTB,POINT_FREQUENCY,MEAN_Waves_MEAN,MEAN_Waves_SD,MEAN_Waves_CLIM_MAX,MEAN_Waves_ANOM_MAX,MEAN_Waves_ANOM_FREQ
11,10024,nSPC,2016,MHI,Main Hawaiian Islands,Oahu,OAH_NORTH,2016,ForereefDeep,OAH_NORTH,OAH-02330,8/20/2016,Forereef,Deep,21.68070500000,-158.05640400000,PAV,24.25000000000,1.00000000000,5.00000000000,1.00000000000,1.50000000000,91.50000000000,0.10500000000,0.03376074600,0.45000000000,22.00000000000,2,1,0.57609107400,0.01617582300,0.00000000000,2.76325687000,0.00579615900,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01179809000,0.00000000000,0.39920628800,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.17236115500,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.02184220300,0.73660631200,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.06809292900,0.31206033200,0.00000000000,0.01318283900,0.05466476400,0.00000000000,0.00000000000,0.00000000000,0.10742951300,0.00000000000,0.00000000000,6.25856435300,0.00000000000,6.25856435300,3,25.30699866330,38.25245561330,78.10478630670,219.06719493300,0.07278538833
12,10025,nSPC,2016,MHI,Main Hawaiian Islands,Oahu,OAH_NORTH,2016,ForereefMid,OAH_NORTH,OAH-02351,8/20/2016,Forereef,Mid,21.66981500000,-158.06084900000,PAV,10.20000000000,1.00000000000,5.00000000000,0.00000000000,0.00000000000,94.00000000000,0.10250000000,0.01750000000,0.30000000000,28.00000000000,2,1,0.01095681600,0.00000000000,0.00000000000,0.27319011300,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.19794661600,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00098319100,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.48307673600,0.00000000000,0.48307673600,3,22.48156838330,33.91791773670,69.30756001670,172.35419360000,0.07799086767
13,10026,nSPC,2016,MHI,Main Hawaiian Islands,Oahu,OAH_NORTH,2016,ForereefMid,OAH_NORTH,OAH-02337,8/20/2016,Forereef,Mid,21.66139600000,-158.05995700000,PAV,14.30000000000,2.00000000000,5.00000000000,1.00000000000,3.00000000000,89.00000000000,0.13175000000,0.12589514600,0.90000000000,13.00000000000,2,1,0.14984458800,0.00000000000,0.00000000000,1.01476173100,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.10367811000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.47906483600,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.09320555700,2.70582430900,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.20730537300,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.06677601600,0.00000000000,0.00000000000,4.82046052200,0.00000000000,4.82046052200,3,22.01294721670,34.12003037000,69.35642993330,182.71076173300,0.07634703233
14,10027,nSPC,2016,MHI,Main Hawaiian Islands,Oahu,OAH_NORTH,2016,ForereefMid,OAH_NORTH,OAH-02365,8/20/2016,Forereef,Mid,21.63003500000,-158.08193000000,PSC,9.10000000000,1.00000000000,5.50000000000,1.50000000000,6.50000000000,85.50000000000,0.11000000000,0.04856652100,0.45000000000,20.00000000000,2,1,0.01917615100,0.00000000000,0.00000000000,2.83456420300,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00629661200,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.10144177200,0.00000000000,0.00000000000,0.00000000000,0.02021655600,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01205645100,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.99375174500,0.00000000000,2.99375174500,3,17.88425679000,24.86536284330,52.00758348670,101.62359918700,0.09388127833
15,10028,nSPC,2016,MHI,Main Hawaiian Islands,Oahu,OAH_NORTH,2016,ForereefShallow,OAH_NORTH,OAH-02383,8/20/2016,Forereef,Shallow,21.62811600000,-158.07916000000,PAV,4.55000000000,1.00000000000,1.50000000000,1.00000000000,1.00000000000,95.50000000000,0.10375000000,0.02993734300,0.30000000000,9.00000000000,2,1,0.03644429100,0.00000000000,0.00000000000,0.61442311900,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.28529429500,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.28080264000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.15436963900,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.37133398300,0.00000000000,1.37133398300,3,17.88425679000,24.86536284330,52.00758348670,101.62359918700,0.09388127833
16,10029,nSPC,2016,MHI,Main Hawaiian Islands,Oahu,OAH_NORTH,2016,ForereefMid,OAH_NORTH,OAH-02347,8/20/2016,Forereef,Mid,21.61875900000,-158.09819500000,PAV,8.05000000000,1.50000000000,12.50000000000,0.50000000000,0.00000000000,85.50000000000,0.12025000000,0.07000469500,0.62500000000,13.00000000000,2,1,0.00000000000,0.00000000000,0.00000000000,1.04412453100,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,18.84630963000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.11162697100,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.04200758100,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01883676400,0.00000000000,0.00000000000,20.06290548000,0.00000000000,20.06290548000,3,15.55348226000,20.31719570330,43.36010756000,83.12255363330,0.09899543367
17,10044,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefDeep,KAH_SOUTH,KAH-00163,8/21/2016,Forereef,Deep,20.52624200000,-156.53068700000,AGR,23.50000000000,11.50000000000,3.00000000000,2.50000000000,10.00000000000,73.00000000000,0.52125000000,0.44056096100,1.85000000000,30.00000000000,2,1,5.63657512900,0.00000000000,0.00000000000,5.34781071400,0.00134961500,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.46820054000,0.00000000000,0.51138041600,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.89304531100,0.00000000000,0.00000000000,1.12174957200,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.56745887700,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.49164261400,2.34640601600,0.00000000000,0.00000000000,2.80932064100,0.00000000000,1.53957519700,0.00000000000,0.03767352700,0.00000000000,0.00000000000,23.77218817000,0.00000000000,23.77218817000,3,12.56866485330,8.00368267567,16.13424538330,30.52976067000,0.26173515967
18,10045,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefMid,KAH_SOUTH,KAH-00198,8/21/2016,Forereef,Mid,20.51072700000,-156.54588200000,ROB,14.65000000000,3.50000000000,0.50000000000,0.50000000000,0.50000000000,95.00000000000,0.67875000000,0.49355750400,1.90000000000,30.00000000000,2,1,11.46366268000,0.00000000000,0.00000000000,2.90052947400,0.00799119400,0.00000000000,0.00000000000,5.20708008800,0.00000000000,0.76220187100,0.00000000000,1.68874135700,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.33769720200,0.00000000000,0.00000000000,5.32448259600,0.00000000000,4.36291111500,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.82845793500,0.00000000000,0.00000000000,14.77801332000,0.00000000000,2.34372652500,0.00000000000,0.09951038900,0.00000000000,0.00000000000,51.10500574000,5.20708008800,45.89792566000,3,13.72705045000,8.42330727433,17.37343035000,32.39537316670,0.26666666667
19,10046,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefDeep,KAH_SOUTH,KAH-00178,8/21/2016,Forereef,Deep,20.51379000000,-156.62109100000,ROB,19.70000000000,3.50000000000,3.50000000000,1.00000000000,22.50000000000,69.50000000000,0.66000000000,0.54092222600,1.85000000000,30.00000000000,2,1,39.78807088000,0.00000000000,0.00000000000,2.93180049800,0.00000000000,0.00000000000,0.00000000000,13.32878899000,0.00000000000,0.18272386400,0.00000000000,0.17552279100,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.98572055600,0.00000000000,2.89756969300,0.84325625900,7.40306819600,6.59162960400,0.00000000000,0.00329571000,0.00000000000,2.76234250000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.36267983200,1.34687033500,0.00000000000,0.00000000000,19.04618182000,0.00000000000,4.76598301100,0.00000000000,0.03451889700,0.08495336400,0.00000000000,103.53497680000,13.32878899000,90.20618781000,3,9.34483366833,5.52304157467,11.93134635330,22.41113860330,0.25808219200
20,10047,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefShallow,KAH_SOUTH,KAH-00119,8/21/2016,Forereef,Shallow,20.51524000000,-156.64696500000,ROB,4.50000000000,0.50000000000,0.00000000000,0.50000000000,1.00000000000,98.00000000000,0.33400000000,0.22565826400,1.05000000000,19.00000000000,2,1,7.18847609400,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.52872951200,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.80634036900,0.96716713500,0.00000000000,1.17721211600,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.41345468800,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.65868347100,0.00000000000,0.05162344400,0.20566454200,0.00494342500,20.00229480000,0.52872951200,19.47356528000,3,8.11327374800,4.71323480667,10.41390049400,20.04144368330,0.23479452033
21,10048,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefShallow,KAH_SOUTH,KAH-00123,8/21/2016,Forereef,Shallow,20.50283500000,-156.66818600000,ROB,4.80000000000,3.50000000000,1.50000000000,4.00000000000,11.50000000000,79.50000000000,0.83375000000,0.75430176600,3.00000000000,27.00000000000,2,1,44.11016660000,0.00000000000,0.00000000000,1.07409906400,0.00134961500,0.00000000000,0.00000000000,1.46705186300,0.00000000000,0.26364321900,0.00000000000,0.37112109400,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.38612771700,0.00000000000,3.30116168100,3.35598435700,1.98184248300,2.25869990400,0.00000000000,0.00000000000,0.00000000000,0.65057856700,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.93486452700,0.00000000000,0.00000000000,9.97607174600,0.00000000000,8.50149886700,0.00000000000,0.00599897100,0.00000000000,0.00000000000,78.64026027000,1.46705186300,77.17320841000,3,11.53704681000,6.55090298867,14.74709306670,26.08068466330,0.24812785400
22,10049,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefMid,KAH_SOUTH,KAH-00145,8/21/2016,Forereef,Mid,20.51610500000,-156.69271700000,ROB,9.30000000000,1.50000000000,0.00000000000,0.50000000000,12.50000000000,85.50000000000,0.70750000000,0.48193575500,2.05000000000,24.00000000000,2,1,4.22375509300,0.00000000000,0.00000000000,2.69651253900,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.13435166900,0.00000000000,0.94244205400,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.65913341900,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.48780837500,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01333827200,1.40271097900,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.76556348000,0.00000000000,0.07152373300,0.00000000000,0.00000000000,21.39713961000,0.00000000000,21.39713961000,3,4.90673008567,4.20781516067,7.88461180867,27.08018018670,0.12502283100
23,10050,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefDeep,KAH_SOUTH,KAH-00146,8/21/2016,Forereef,Deep,20.55663500000,-156.54711800000,ROB,21.95000000000,1.50000000000,0.00000000000,0.50000000000,22.50000000000,75.50000000000,0.17450000000,0.19441044500,1.20000000000,30.00000000000,2,1,6.19623302100,0.00000000000,0.00000000000,2.86765681700,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.23104703400,0.00000000000,0.01262227500,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.61400928800,0.00000000000,0.00000000000,0.83890180300,0.67467207900,1.00480440000,0.00000000000,0.00000000000,0.00000000000,0.37955098800,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01528340200,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.58915455000,0.00000000000,0.02252095500,0.00000000000,0.00000000000,17.44645661000,0.00000000000,17.44645661000,3,7.92085081600,5.74510175933,11.17397366330,20.92233232330,0.22200913233
