,17%,25%,50%,75%,83%
rho.bIS[Waves Coral Kauai],-0.618769969,-0.461400762,0.014794054,0.491045905,0.639365489
rho.bIS[Waves x Waves Coral Kauai],-0.627776911,-0.472816494,0.006818784,0.480434299,0.631889913
rho.bIS[Human Density Coral Kauai],-0.597123256,-0.438946227,0.053158653,0.525817466,0.677548875
rho.bIS[Intercept Coral x Coral Kauai],-0.562483012,-0.415187276,0.02801462,0.467207227,0.610688097
rho.bIS[Coral Coral x Coral Kauai],-0.625065866,-0.466629168,0.014151517,0.492350089,0.644685223
rho.bIS[Coral x Coral Coral x Coral Kauai],1,1,1,1,1
rho.bIS[Sand Coral x Coral Kauai],-0.622040592,-0.466541828,0.002701812,0.472118367,0.622973397
rho.bIS[CCA Coral x Coral Kauai],-0.661486965,-0.509440003,-0.032839827,0.462561182,0.618035203
rho.bIS[Depth Coral x Coral Kauai],-0.597796943,-0.44885108,0.018602065,0.479302709,0.627711305
rho.bIS[Complexity Coral x Coral Kauai],-0.630394437,-0.454797633,0.072025021,0.582986091,0.723609807
rho.bIS[Water Clarity Coral x Coral Kauai],-0.623301852,-0.469927146,-0.004297874,0.46986567,0.618938521
rho.bIS[SST Coral x Coral Kauai],-0.633277225,-0.480896375,-0.006026546,0.466452363,0.619226842
rho.bIS[Waves Coral x Coral Kauai],-0.62948104,-0.474872956,-0.008729368,0.473605808,0.62842016
rho.bIS[Waves x Waves Coral x Coral Kauai],-0.629559466,-0.476041114,0.001553789,0.475475181,0.62808905
rho.bIS[Human Density Coral x Coral Kauai],-0.609729571,-0.453065531,0.031510324,0.499198632,0.651632104
rho.bIS[Intercept Sand Kauai],-0.580189197,-0.435180002,0.001930782,0.445890505,0.5891393
rho.bIS[Coral Sand Kauai],-0.617353889,-0.469317956,0.004374903,0.483484152,0.636040567
rho.bIS[Coral x Coral Sand Kauai],-0.622040592,-0.466541828,0.002701812,0.472118367,0.622973397
rho.bIS[Sand Sand Kauai],1,1,1,1,1
rho.bIS[CCA Sand Kauai],-0.624014823,-0.474362387,0.01662112,0.485991066,0.633618327
rho.bIS[Depth Sand Kauai],-0.607506025,-0.451167281,0.000449367,0.45854912,0.607075693
rho.bIS[Complexity Sand Kauai],-0.670216202,-0.508577856,-0.000382665,0.512514527,0.672310501
rho.bIS[Water Clarity Sand Kauai],-0.622740864,-0.473689039,-0.007232048,0.462870701,0.61813218
rho.bIS[SST Sand Kauai],-0.63014274,-0.477425658,-0.00733303,0.455636796,0.613921755
rho.bIS[Waves Sand Kauai],-0.615250506,-0.470014543,0.001416894,0.464634322,0.619483969
rho.bIS[Waves x Waves Sand Kauai],-0.626017583,-0.476205704,-0.006504201,0.457804104,0.61554741
rho.bIS[Human Density Sand Kauai],-0.627295718,-0.470198333,-0.000579308,0.473791947,0.629518248
rho.bIS[Intercept CCA Kauai],-0.627338823,-0.482840168,-0.046610018,0.402206282,0.551519682
rho.bIS[Coral CCA Kauai],-0.712916246,-0.571350798,-0.115015672,0.386506565,0.553051628
rho.bIS[Coral x Coral CCA Kauai],-0.661486965,-0.509440003,-0.032839827,0.462561182,0.618035203
rho.bIS[Sand CCA Kauai],-0.624014823,-0.474362387,0.01662112,0.485991066,0.633618327
rho.bIS[CCA CCA Kauai],1,1,1,1,1
rho.bIS[Depth CCA Kauai],-0.660514678,-0.515933561,-0.057863181,0.416225729,0.571305339
rho.bIS[Complexity CCA Kauai],-0.803229486,-0.695340832,-0.254910314,0.288206522,0.487474751
rho.bIS[Water Clarity CCA Kauai],-0.638093643,-0.48859731,-0.008722251,0.460886363,0.616618877
rho.bIS[SST CCA Kauai],-0.602275961,-0.442292282,0.044982813,0.508945318,0.659541485
rho.bIS[Waves CCA Kauai],-0.630707424,-0.479619386,-0.009718572,0.47588052,0.625430113
rho.bIS[Waves x Waves CCA Kauai],-0.619780987,-0.461815479,0.020114047,0.492374302,0.644440052
rho.bIS[Human Density CCA Kauai],-0.662024837,-0.510106595,-0.029265469,0.458331446,0.616738017
rho.bIS[Intercept Depth Kauai],-0.557930378,-0.411723848,0.01836036,0.450635021,0.594864464
rho.bIS[Coral Depth Kauai],-0.565479316,-0.403212927,0.066153116,0.524387071,0.664642146
rho.bIS[Coral x Coral Depth Kauai],-0.597796943,-0.44885108,0.018602065,0.479302709,0.627711305
rho.bIS[Sand Depth Kauai],-0.607506025,-0.451167281,0.000449367,0.45854912,0.607075693
rho.bIS[CCA Depth Kauai],-0.660514678,-0.515933561,-0.057863181,0.416225729,0.571305339
rho.bIS[Depth Depth Kauai],1,1,1,1,1
rho.bIS[Complexity Depth Kauai],-0.51069537,-0.330844404,0.192749271,0.636774623,0.759661414
rho.bIS[Water Clarity Depth Kauai],-0.630874014,-0.478546054,-0.029941037,0.432592946,0.588586732
rho.bIS[SST Depth Kauai],-0.624165948,-0.472602405,-0.020250746,0.447344594,0.600383115
rho.bIS[Waves Depth Kauai],-0.604061928,-0.453402266,0.006967478,0.459530557,0.611520004
rho.bIS[Waves x Waves Depth Kauai],-0.622509243,-0.467631188,-0.011708748,0.450622183,0.601439239
rho.bIS[Human Density Depth Kauai],-0.588239784,-0.431854767,0.032685534,0.491687144,0.638196332
rho.bIS[Intercept Complexity Kauai],-0.563278701,-0.407987763,0.054198497,0.517941343,0.660012886
rho.bIS[Coral Complexity Kauai],-0.496697566,-0.306561118,0.231253706,0.677856709,0.789924892
rho.bIS[Coral x Coral Complexity Kauai],-0.630394437,-0.454797633,0.072025021,0.582986091,0.723609807
rho.bIS[Sand Complexity Kauai],-0.670216202,-0.508577856,-0.000382665,0.512514527,0.672310501
rho.bIS[CCA Complexity Kauai],-0.803229486,-0.695340832,-0.254910314,0.288206522,0.487474751
rho.bIS[Depth Complexity Kauai],-0.51069537,-0.330844404,0.192749271,0.636774623,0.759661414
rho.bIS[Complexity Complexity Kauai],1,1,1,1,1
rho.bIS[Water Clarity Complexity Kauai],-0.650490398,-0.481758429,0.044389749,0.537445914,0.685670101
rho.bIS[SST Complexity Kauai],-0.710353763,-0.56611606,-0.072537563,0.457535916,0.631630361
rho.bIS[Waves Complexity Kauai],-0.66975393,-0.506858824,0.013271729,0.525849773,0.673301194
rho.bIS[Waves x Waves Complexity Kauai],-0.698417582,-0.542641595,-0.037966654,0.487331599,0.653399544
rho.bIS[Human Density Complexity Kauai],-0.604024733,-0.422561028,0.114105105,0.611710414,0.743342739
rho.bIS[Intercept Water Clarity Kauai],-0.583714903,-0.44414083,-0.004530267,0.437349385,0.584677709
rho.bIS[Coral Water Clarity Kauai],-0.609830634,-0.460171533,0.011282681,0.49670526,0.644849372
rho.bIS[Coral x Coral Water Clarity Kauai],-0.623301852,-0.469927146,-0.004297874,0.46986567,0.618938521
rho.bIS[Sand Water Clarity Kauai],-0.622740864,-0.473689039,-0.007232048,0.462870701,0.61813218
rho.bIS[CCA Water Clarity Kauai],-0.638093643,-0.48859731,-0.008722251,0.460886363,0.616618877
rho.bIS[Depth Water Clarity Kauai],-0.630874014,-0.478546054,-0.029941037,0.432592946,0.588586732
rho.bIS[Complexity Water Clarity Kauai],-0.650490398,-0.481758429,0.044389749,0.537445914,0.685670101
rho.bIS[Water Clarity Water Clarity Kauai],1,1,1,1,1
rho.bIS[SST Water Clarity Kauai],-0.618693621,-0.46509656,0.004657071,0.466500517,0.616200888
rho.bIS[Waves Water Clarity Kauai],-0.610894417,-0.463602329,0.005664314,0.468457905,0.620062301
rho.bIS[Waves x Waves Water Clarity Kauai],-0.617218064,-0.468257007,-0.006827054,0.46197958,0.615233251
rho.bIS[Human Density Water Clarity Kauai],-0.618244905,-0.462977371,0.007308668,0.478274115,0.629701444
rho.bIS[Intercept SST Kauai],-0.601004983,-0.458140445,-0.019652319,0.42225942,0.568076796
rho.bIS[Coral SST Kauai],-0.656711195,-0.502293021,-0.029140142,0.451561993,0.609161042
rho.bIS[Coral x Coral SST Kauai],-0.633277225,-0.480896375,-0.006026546,0.466452363,0.619226842
rho.bIS[Sand SST Kauai],-0.63014274,-0.477425658,-0.00733303,0.455636796,0.613921755
rho.bIS[CCA SST Kauai],-0.602275961,-0.442292282,0.044982813,0.508945318,0.659541485
rho.bIS[Depth SST Kauai],-0.624165948,-0.472602405,-0.020250746,0.447344594,0.600383115
rho.bIS[Complexity SST Kauai],-0.710353763,-0.56611606,-0.072537563,0.457535916,0.631630361
rho.bIS[Water Clarity SST Kauai],-0.618693621,-0.46509656,0.004657071,0.466500517,0.616200888
rho.bIS[SST SST Kauai],1,1,1,1,1
rho.bIS[Waves SST Kauai],-0.606652481,-0.448172029,0.015529325,0.486832563,0.635188804
rho.bIS[Waves x Waves SST Kauai],-0.615668403,-0.459261228,0.015787894,0.485627723,0.633226998
rho.bIS[Human Density SST Kauai],-0.62009424,-0.465451162,0.005282579,0.485181484,0.642282498
rho.bIS[Intercept Waves Kauai],-0.580370838,-0.439171029,-0.001529771,0.436551787,0.581427222
rho.bIS[Coral Waves Kauai],-0.618769969,-0.461400762,0.014794054,0.491045905,0.639365489
rho.bIS[Coral x Coral Waves Kauai],-0.62948104,-0.474872956,-0.008729368,0.473605808,0.62842016
rho.bIS[Sand Waves Kauai],-0.615250506,-0.470014543,0.001416894,0.464634322,0.619483969
rho.bIS[CCA Waves Kauai],-0.630707424,-0.479619386,-0.009718572,0.47588052,0.625430113
rho.bIS[Depth Waves Kauai],-0.604061928,-0.453402266,0.006967478,0.459530557,0.611520004
rho.bIS[Complexity Waves Kauai],-0.66975393,-0.506858824,0.013271729,0.525849773,0.673301194
rho.bIS[Water Clarity Waves Kauai],-0.610894417,-0.463602329,0.005664314,0.468457905,0.620062301
rho.bIS[SST Waves Kauai],-0.606652481,-0.448172029,0.015529325,0.486832563,0.635188804
rho.bIS[Waves Waves Kauai],1,1,1,1,1
rho.bIS[Waves x Waves Waves Kauai],-0.6439899,-0.496358262,-0.025137671,0.44338419,0.60431924
rho.bIS[Human Density Waves Kauai],-0.624809422,-0.472670989,0.008493843,0.485314921,0.636959092
rho.bIS[Intercept Waves x Waves Kauai],-0.610464388,-0.465735367,-0.035451668,0.410607541,0.561570944
rho.bIS[Coral Waves x Waves Kauai],-0.627776911,-0.472816494,0.006818784,0.480434299,0.631889913
rho.bIS[Coral x Coral Waves x Waves Kauai],-0.629559466,-0.476041114,0.001553789,0.475475181,0.62808905
rho.bIS[Sand Waves x Waves Kauai],-0.626017583,-0.476205704,-0.006504201,0.457804104,0.61554741
rho.bIS[CCA Waves x Waves Kauai],-0.619780987,-0.461815479,0.020114047,0.492374302,0.644440052
rho.bIS[Depth Waves x Waves Kauai],-0.622509243,-0.467631188,-0.011708748,0.450622183,0.601439239
rho.bIS[Complexity Waves x Waves Kauai],-0.698417582,-0.542641595,-0.037966654,0.487331599,0.653399544
rho.bIS[Water Clarity Waves x Waves Kauai],-0.617218064,-0.468257007,-0.006827054,0.46197958,0.615233251
rho.bIS[SST Waves x Waves Kauai],-0.615668403,-0.459261228,0.015787894,0.485627723,0.633226998
rho.bIS[Waves Waves x Waves Kauai],-0.6439899,-0.496358262,-0.025137671,0.44338419,0.60431924
rho.bIS[Waves x Waves Waves x Waves Kauai],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Kauai],-0.617385117,-0.466967528,0.011937635,0.486243001,0.636323866
rho.bIS[Intercept Human Density Kauai],-0.62442383,-0.485442997,-0.042284088,0.395736685,0.551369577
rho.bIS[Coral Human Density Kauai],-0.597123256,-0.438946227,0.053158653,0.525817466,0.677548875
rho.bIS[Coral x Coral Human Density Kauai],-0.609729571,-0.453065531,0.031510324,0.499198632,0.651632104
rho.bIS[Sand Human Density Kauai],-0.627295718,-0.470198333,-0.000579308,0.473791947,0.629518248
rho.bIS[CCA Human Density Kauai],-0.662024837,-0.510106595,-0.029265469,0.458331446,0.616738017
rho.bIS[Depth Human Density Kauai],-0.588239784,-0.431854767,0.032685534,0.491687144,0.638196332
rho.bIS[Complexity Human Density Kauai],-0.604024733,-0.422561028,0.114105105,0.611710414,0.743342739
rho.bIS[Water Clarity Human Density Kauai],-0.618244905,-0.462977371,0.007308668,0.478274115,0.629701444
rho.bIS[SST Human Density Kauai],-0.62009424,-0.465451162,0.005282579,0.485181484,0.642282498
rho.bIS[Waves Human Density Kauai],-0.624809422,-0.472670989,0.008493843,0.485314921,0.636959092
rho.bIS[Waves x Waves Human Density Kauai],-0.617385117,-0.466967528,0.011937635,0.486243001,0.636323866
rho.bIS[Human Density Human Density Kauai],1,1,1,1,1
rho.bIS[Intercept Intercept Lanai],1,1,1,1,1
rho.bIS[Coral Intercept Lanai],-0.558825103,-0.421281661,-0.032769533,0.372055612,0.511097019
rho.bIS[Coral x Coral Intercept Lanai],-0.542462285,-0.403114542,-0.009256336,0.392140363,0.534009318
rho.bIS[Sand Intercept Lanai],-0.54890033,-0.410776879,-0.012140672,0.393601187,0.535086862
rho.bIS[CCA Intercept Lanai],-0.538615702,-0.400516837,0.007982902,0.409354672,0.550783638
rho.bIS[Depth Intercept Lanai],-0.513696194,-0.366786988,0.046565366,0.450459552,0.589319425
rho.bIS[Complexity Intercept Lanai],-0.492845572,-0.358286312,0.04081976,0.429310309,0.56552166
rho.bIS[Water Clarity Intercept Lanai],-0.556996638,-0.416728205,-0.022468158,0.379560963,0.526550236
rho.bIS[SST Intercept Lanai],-0.557392512,-0.416488036,-0.025986804,0.377565304,0.522496734
rho.bIS[Waves Intercept Lanai],-0.514481041,-0.374155347,0.029333515,0.431207487,0.571386535
rho.bIS[Waves x Waves Intercept Lanai],-0.523821217,-0.380650657,0.022765181,0.419000659,0.555221944
rho.bIS[Human Density Intercept Lanai],-0.521235167,-0.37429903,0.026783506,0.425040025,0.562509003
rho.bIS[Intercept Coral Lanai],-0.558825103,-0.421281661,-0.032769533,0.372055612,0.511097019
rho.bIS[Coral Coral Lanai],1,1,1,1,1
rho.bIS[Coral x Coral Coral Lanai],-0.59943228,-0.465430302,-0.052714054,0.370271843,0.524556246
rho.bIS[Sand Coral Lanai],-0.556927256,-0.408960574,0.016276943,0.438719626,0.581707164
rho.bIS[CCA Coral Lanai],-0.550699719,-0.401783473,0.028443077,0.450664792,0.5890553
rho.bIS[Depth Coral Lanai],-0.525546758,-0.371434247,0.066915163,0.491046322,0.62743478
rho.bIS[Complexity Coral Lanai],-0.578015511,-0.437292938,-0.033559087,0.383440148,0.530146188
rho.bIS[Water Clarity Coral Lanai],-0.556915979,-0.407337218,0.005722912,0.429440062,0.573237787
rho.bIS[SST Coral Lanai],-0.562921887,-0.41822172,0.00687156,0.426481854,0.574661039
rho.bIS[Waves Coral Lanai],-0.562659805,-0.415231489,0.007987328,0.431209217,0.57778229
rho.bIS[Waves x Waves Coral Lanai],-0.566094714,-0.421285112,0.005128016,0.421147096,0.566063589
rho.bIS[Human Density Coral Lanai],-0.577678895,-0.437980919,-0.015980513,0.407974723,0.553019035
rho.bIS[Intercept Coral x Coral Lanai],-0.542462285,-0.403114542,-0.009256336,0.392140363,0.534009318
rho.bIS[Coral Coral x Coral Lanai],-0.59943228,-0.465430302,-0.052714054,0.370271843,0.524556246
rho.bIS[Coral x Coral Coral x Coral Lanai],1,1,1,1,1
rho.bIS[Sand Coral x Coral Lanai],-0.565900949,-0.416443353,0.007897844,0.428128097,0.568910224
rho.bIS[CCA Coral x Coral Lanai],-0.569539441,-0.426256739,0.001175388,0.429913489,0.570665065
rho.bIS[Depth Coral x Coral Lanai],-0.573876721,-0.418758742,0.013613705,0.448555903,0.590877503
rho.bIS[Complexity Coral x Coral Lanai],-0.550310097,-0.402789103,0.004663525,0.414326262,0.554658723
rho.bIS[Water Clarity Coral x Coral Lanai],-0.563506506,-0.41898942,0.009831073,0.430640174,0.573133296
rho.bIS[SST Coral x Coral Lanai],-0.565943385,-0.423893042,-0.002227765,0.425986465,0.568316525
rho.bIS[Waves Coral x Coral Lanai],-0.565097647,-0.422418834,0.003734052,0.425555578,0.568716802
rho.bIS[Waves x Waves Coral x Coral Lanai],-0.566150505,-0.421662712,0.006327221,0.426130189,0.574258469
rho.bIS[Human Density Coral x Coral Lanai],-0.573132515,-0.429717377,-0.004275123,0.413916247,0.557106041
rho.bIS[Intercept Sand Lanai],-0.54890033,-0.410776879,-0.012140672,0.393601187,0.535086862
rho.bIS[Coral Sand Lanai],-0.556927256,-0.408960574,0.016276943,0.438719626,0.581707164
rho.bIS[Coral x Coral Sand Lanai],-0.565900949,-0.416443353,0.007897844,0.428128097,0.568910224
rho.bIS[Sand Sand Lanai],1,1,1,1,1
rho.bIS[CCA Sand Lanai],-0.571597465,-0.425219467,0.010168143,0.444752503,0.589309445
rho.bIS[Depth Sand Lanai],-0.595963937,-0.450646812,-0.010220772,0.426416477,0.57727992
rho.bIS[Complexity Sand Lanai],-0.56858614,-0.426274067,-0.015573292,0.406760093,0.549772864
rho.bIS[Water Clarity Sand Lanai],-0.568398235,-0.424968666,0.006138576,0.428005237,0.575331432
rho.bIS[SST Sand Lanai],-0.57130472,-0.426718626,-0.004167754,0.426028235,0.572668866
rho.bIS[Waves Sand Lanai],-0.582059012,-0.438141502,-0.012845142,0.425295042,0.571590064
rho.bIS[Waves x Waves Sand Lanai],-0.577641717,-0.427010173,3.99E-05,0.431489905,0.580416798
rho.bIS[Human Density Sand Lanai],-0.573575614,-0.432567608,-0.001812697,0.427783614,0.572191823
rho.bIS[Intercept CCA Lanai],-0.538615702,-0.400516837,0.007982902,0.409354672,0.550783638
rho.bIS[Coral CCA Lanai],-0.550699719,-0.401783473,0.028443077,0.450664792,0.5890553
rho.bIS[Coral x Coral CCA Lanai],-0.569539441,-0.426256739,0.001175388,0.429913489,0.570665065
rho.bIS[Sand CCA Lanai],-0.571597465,-0.425219467,0.010168143,0.444752503,0.589309445
rho.bIS[CCA CCA Lanai],1,1,1,1,1
rho.bIS[Depth CCA Lanai],-0.534883226,-0.379555375,0.068145046,0.500794947,0.641966368
rho.bIS[Complexity CCA Lanai],-0.571624891,-0.432463446,-0.021074011,0.39760803,0.546285415
rho.bIS[Water Clarity CCA Lanai],-0.569642733,-0.418038923,0.009000489,0.438653509,0.578113167
rho.bIS[SST CCA Lanai],-0.584877604,-0.44048893,-0.004139803,0.425222795,0.568176542
rho.bIS[Waves CCA Lanai],-0.57668398,-0.434862219,-0.007939914,0.432153224,0.57371329
rho.bIS[Waves x Waves CCA Lanai],-0.569120382,-0.424174099,0.004135083,0.439940792,0.584623199
rho.bIS[Human Density CCA Lanai],-0.580098064,-0.431662731,-0.003152284,0.425517267,0.573929774
rho.bIS[Intercept Depth Lanai],-0.513696194,-0.366786988,0.046565366,0.450459552,0.589319425
rho.bIS[Coral Depth Lanai],-0.525546758,-0.371434247,0.066915163,0.491046322,0.62743478
rho.bIS[Coral x Coral Depth Lanai],-0.573876721,-0.418758742,0.013613705,0.448555903,0.590877503
rho.bIS[Sand Depth Lanai],-0.595963937,-0.450646812,-0.010220772,0.426416477,0.57727992
rho.bIS[CCA Depth Lanai],-0.534883226,-0.379555375,0.068145046,0.500794947,0.641966368
rho.bIS[Depth Depth Lanai],1,1,1,1,1
rho.bIS[Complexity Depth Lanai],-0.556586842,-0.405027036,0.016645405,0.445045071,0.587057797
rho.bIS[Water Clarity Depth Lanai],-0.602969795,-0.453323333,-0.011564366,0.425606801,0.575378986
rho.bIS[SST Depth Lanai],-0.59555794,-0.448513845,-0.013557838,0.435912483,0.583310078
rho.bIS[Waves Depth Lanai],-0.593879826,-0.451724538,-0.013931133,0.436576998,0.586218573
rho.bIS[Waves x Waves Depth Lanai],-0.5943739,-0.441269102,0.003098326,0.436814306,0.58896458
rho.bIS[Human Density Depth Lanai],-0.586406798,-0.431517068,0.00366328,0.437766052,0.582529447
rho.bIS[Intercept Complexity Lanai],-0.492845572,-0.358286312,0.04081976,0.429310309,0.56552166
rho.bIS[Coral Complexity Lanai],-0.578015511,-0.437292938,-0.033559087,0.383440148,0.530146188
rho.bIS[Coral x Coral Complexity Lanai],-0.550310097,-0.402789103,0.004663525,0.414326262,0.554658723
rho.bIS[Sand Complexity Lanai],-0.56858614,-0.426274067,-0.015573292,0.406760093,0.549772864
rho.bIS[CCA Complexity Lanai],-0.571624891,-0.432463446,-0.021074011,0.39760803,0.546285415
rho.bIS[Depth Complexity Lanai],-0.556586842,-0.405027036,0.016645405,0.445045071,0.587057797
rho.bIS[Complexity Complexity Lanai],1,1,1,1,1
rho.bIS[Water Clarity Complexity Lanai],-0.570853013,-0.431573665,-0.015439159,0.399604664,0.544563465
rho.bIS[SST Complexity Lanai],-0.556954149,-0.413359185,-0.002819139,0.410820377,0.553908205
rho.bIS[Waves Complexity Lanai],-0.568829525,-0.424048177,-0.010376981,0.403733624,0.549279202
rho.bIS[Waves x Waves Complexity Lanai],-0.568695483,-0.428446265,-0.008215664,0.411139078,0.554969455
rho.bIS[Human Density Complexity Lanai],-0.548035677,-0.401847643,0.010619138,0.420325167,0.565300791
rho.bIS[Intercept Water Clarity Lanai],-0.556996638,-0.416728205,-0.022468158,0.379560963,0.526550236
rho.bIS[Coral Water Clarity Lanai],-0.556915979,-0.407337218,0.005722912,0.429440062,0.573237787
rho.bIS[Coral x Coral Water Clarity Lanai],-0.563506506,-0.41898942,0.009831073,0.430640174,0.573133296
rho.bIS[Sand Water Clarity Lanai],-0.568398235,-0.424968666,0.006138576,0.428005237,0.575331432
rho.bIS[CCA Water Clarity Lanai],-0.569642733,-0.418038923,0.009000489,0.438653509,0.578113167
rho.bIS[Depth Water Clarity Lanai],-0.602969795,-0.453323333,-0.011564366,0.425606801,0.575378986
rho.bIS[Complexity Water Clarity Lanai],-0.570853013,-0.431573665,-0.015439159,0.399604664,0.544563465
rho.bIS[Water Clarity Water Clarity Lanai],1,1,1,1,1
rho.bIS[SST Water Clarity Lanai],-0.569794044,-0.424890161,0.002755273,0.430849477,0.57511128
rho.bIS[Waves Water Clarity Lanai],-0.565112145,-0.418351781,0.010738008,0.440724771,0.583691981
rho.bIS[Waves x Waves Water Clarity Lanai],-0.573308584,-0.427184017,-0.001220779,0.42503712,0.571533525
rho.bIS[Human Density Water Clarity Lanai],-0.571099058,-0.424186508,-0.001910557,0.423939507,0.572619286
rho.bIS[Intercept SST Lanai],-0.557392512,-0.416488036,-0.025986804,0.377565304,0.522496734
rho.bIS[Coral SST Lanai],-0.562921887,-0.41822172,0.00687156,0.426481854,0.574661039
rho.bIS[Coral x Coral SST Lanai],-0.565943385,-0.423893042,-0.002227765,0.425986465,0.568316525
rho.bIS[Sand SST Lanai],-0.57130472,-0.426718626,-0.004167754,0.426028235,0.572668866
rho.bIS[CCA SST Lanai],-0.584877604,-0.44048893,-0.004139803,0.425222795,0.568176542
rho.bIS[Depth SST Lanai],-0.59555794,-0.448513845,-0.013557838,0.435912483,0.583310078
rho.bIS[Complexity SST Lanai],-0.556954149,-0.413359185,-0.002819139,0.410820377,0.553908205
rho.bIS[Water Clarity SST Lanai],-0.569794044,-0.424890161,0.002755273,0.430849477,0.57511128
rho.bIS[SST SST Lanai],1,1,1,1,1
rho.bIS[Waves SST Lanai],-0.570834521,-0.425864747,0.003191199,0.434520069,0.579835732
rho.bIS[Waves x Waves SST Lanai],-0.574426419,-0.422015985,0.001676966,0.434115877,0.579794243
rho.bIS[Human Density SST Lanai],-0.570206699,-0.423579689,0.008772908,0.431225164,0.571612064
rho.bIS[Intercept Waves Lanai],-0.514481041,-0.374155347,0.029333515,0.431207487,0.571386535
rho.bIS[Coral Waves Lanai],-0.562659805,-0.415231489,0.007987328,0.431209217,0.57778229
rho.bIS[Coral x Coral Waves Lanai],-0.565097647,-0.422418834,0.003734052,0.425555578,0.568716802
rho.bIS[Sand Waves Lanai],-0.582059012,-0.438141502,-0.012845142,0.425295042,0.571590064
rho.bIS[CCA Waves Lanai],-0.57668398,-0.434862219,-0.007939914,0.432153224,0.57371329
rho.bIS[Depth Waves Lanai],-0.593879826,-0.451724538,-0.013931133,0.436576998,0.586218573
rho.bIS[Complexity Waves Lanai],-0.568829525,-0.424048177,-0.010376981,0.403733624,0.549279202
rho.bIS[Water Clarity Waves Lanai],-0.565112145,-0.418351781,0.010738008,0.440724771,0.583691981
rho.bIS[SST Waves Lanai],-0.570834521,-0.425864747,0.003191199,0.434520069,0.579835732
rho.bIS[Waves Waves Lanai],1,1,1,1,1
rho.bIS[Waves x Waves Waves Lanai],-0.584186494,-0.438722346,-0.012645543,0.42044026,0.571893072
rho.bIS[Human Density Waves Lanai],-0.573793321,-0.426758345,-7.60E-08,0.427036805,0.571195529
rho.bIS[Intercept Waves x Waves Lanai],-0.523821217,-0.380650657,0.022765181,0.419000659,0.555221944
rho.bIS[Coral Waves x Waves Lanai],-0.566094714,-0.421285112,0.005128016,0.421147096,0.566063589
rho.bIS[Coral x Coral Waves x Waves Lanai],-0.566150505,-0.421662712,0.006327221,0.426130189,0.574258469
rho.bIS[Sand Waves x Waves Lanai],-0.577641717,-0.427010173,3.99E-05,0.431489905,0.580416798
rho.bIS[CCA Waves x Waves Lanai],-0.569120382,-0.424174099,0.004135083,0.439940792,0.584623199
rho.bIS[Depth Waves x Waves Lanai],-0.5943739,-0.441269102,0.003098326,0.436814306,0.58896458
rho.bIS[Complexity Waves x Waves Lanai],-0.568695483,-0.428446265,-0.008215664,0.411139078,0.554969455
rho.bIS[Water Clarity Waves x Waves Lanai],-0.573308584,-0.427184017,-0.001220779,0.42503712,0.571533525
rho.bIS[SST Waves x Waves Lanai],-0.574426419,-0.422015985,0.001676966,0.434115877,0.579794243
rho.bIS[Waves Waves x Waves Lanai],-0.584186494,-0.438722346,-0.012645543,0.42044026,0.571893072
rho.bIS[Waves x Waves Waves x Waves Lanai],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Lanai],-0.567151737,-0.426043956,0.000171883,0.431063592,0.576806112
rho.bIS[Intercept Human Density Lanai],-0.521235167,-0.37429903,0.026783506,0.425040025,0.562509003
rho.bIS[Coral Human Density Lanai],-0.577678895,-0.437980919,-0.015980513,0.407974723,0.553019035
rho.bIS[Coral x Coral Human Density Lanai],-0.573132515,-0.429717377,-0.004275123,0.413916247,0.557106041
rho.bIS[Sand Human Density Lanai],-0.573575614,-0.432567608,-0.001812697,0.427783614,0.572191823
rho.bIS[CCA Human Density Lanai],-0.580098064,-0.431662731,-0.003152284,0.425517267,0.573929774
rho.bIS[Depth Human Density Lanai],-0.586406798,-0.431517068,0.00366328,0.437766052,0.582529447
rho.bIS[Complexity Human Density Lanai],-0.548035677,-0.401847643,0.010619138,0.420325167,0.565300791
rho.bIS[Water Clarity Human Density Lanai],-0.571099058,-0.424186508,-0.001910557,0.423939507,0.572619286
rho.bIS[SST Human Density Lanai],-0.570206699,-0.423579689,0.008772908,0.431225164,0.571612064
rho.bIS[Waves Human Density Lanai],-0.573793321,-0.426758345,-7.60E-08,0.427036805,0.571195529
rho.bIS[Waves x Waves Human Density Lanai],-0.567151737,-0.426043956,0.000171883,0.431063592,0.576806112
rho.bIS[Human Density Human Density Lanai],1,1,1,1,1
rho.bIS[Intercept Intercept Maui],1,1,1,1,1
rho.bIS[Coral Intercept Maui],-0.476018302,-0.352755957,-0.008871941,0.336170289,0.460567755
rho.bIS[Coral x Coral Intercept Maui],-0.453255709,-0.327248257,0.018842313,0.359405479,0.482007199
rho.bIS[Sand Intercept Maui],-0.464677272,-0.334316235,0.007097927,0.358810196,0.484752073
rho.bIS[CCA Intercept Maui],-0.447168015,-0.31767081,0.032463506,0.374899647,0.499486645
rho.bIS[Depth Intercept Maui],-0.478131443,-0.350313349,-0.004756839,0.335917094,0.462155561
rho.bIS[Complexity Intercept Maui],-0.488559194,-0.367086174,-0.028246105,0.313325529,0.442804354
rho.bIS[Water Clarity Intercept Maui],-0.447817756,-0.318358976,0.028986857,0.372790396,0.494200877
